study_i,group_i,mean_i,sd_i,ytmp,ytmpmean,ytmpsd,y,arm
3,0,63,30,0.342724172758608,0.0531553987536163,0.883579707296759,72.8316690032721,3000
3,0,63,30,-0.479403406265489,0.0531553987536163,0.883579707296759,44.9181404703682,3000
3,0,63,30,-0.275298196300629,0.0531553987536163,0.883579707296759,51.8480826684288,3000
3,0,63,30,-0.2565733344674,0.0531553987536163,0.883579707296759,52.4838440494993,3000
3,0,63,30,-0.361862230901428,0.0531553987536163,0.883579707296759,48.9089918126994,3000
3,0,63,30,2.34233431200107,0.0531553987536163,0.883579707296759,140.724020629141,3000
3,0,63,30,-0.700823101022876,0.0531553987536163,0.883579707296759,37.4003231327066,3000
3,0,63,30,-0.0467096537347688,0.0531553987536163,0.883579707296759,59.6093024206979,3000
3,0,63,30,1.876316104046,0.0531553987536163,0.883579707296759,124.901400300496,3000
3,0,63,30,1.17309032676412,0.0531553987536163,0.883579707296759,101.024920177383,3000
3,0,63,30,-0.194429471023738,0.0531553987536163,0.883579707296759,54.5938018585277,3000
3,0,63,30,-0.267447015053128,0.0531553987536163,0.883579707296759,52.1146522098974,3000
3,0,63,30,-0.850971543409399,0.0531553987536163,0.883579707296759,32.3023639623033,3000
3,0,63,30,-0.242548440529425,0.0531553987536163,0.883579707296759,52.960028387669,3000
3,0,63,30,-0.385968614113516,0.0531553987536163,0.883579707296759,48.0905127435329,3000
3,0,63,30,-0.307671276452601,0.0531553987536163,0.883579707296759,50.7489261389851,3000
3,0,63,30,-0.126843566169112,0.0531553987536163,0.883579707296759,56.8885321798498,3000
3,0,63,30,1.8282486394114,0.0531553987536163,0.883579707296759,123.269375563928,3000
3,0,63,30,0.0607092249897638,0.0531553987536163,0.883579707296759,63.2564735079507,3000
3,0,63,30,0.466176766217444,0.0531553987536163,0.883579707296759,77.0232295078652,3000
3,0,63,30,1.50120106988269,0.0531553987536163,0.883579707296759,112.165196727727,3000
3,0,63,30,-1.09452968682716,0.0531553987536163,0.883579707296759,24.0328844323952,3000
3,0,63,30,0.256162051406041,0.0531553987536163,0.883579707296759,69.8926431076662,3000
3,0,63,30,0.303425728116638,0.0531553987536163,0.883579707296759,71.4973769982349,3000
3,0,63,30,-0.157974875216278,0.0531553987536163,0.883579707296759,55.8315372492257,3000
3,0,63,30,0.907876948719791,0.0531553987536163,0.883579707296759,92.0201849218944,3000
3,0,63,30,0.745637158015648,0.0531553987536163,0.883579707296759,86.5116906899307,3000
3,0,63,30,0.0167690695280587,0.0531553987536163,0.883579707296759,61.764582450511,3000
3,0,63,30,1.19921844589113,0.0531553987536163,0.883579707296759,101.912042830085,3000
3,0,63,30,0.101210949006223,0.0531553987536163,0.883579707296759,64.6316202100078,3000
3,0,63,30,-1.98398210969005,0.0531553987536163,0.883579707296759,-6.16651067087516,3000
3,0,63,30,0.566023183158725,0.0531553987536163,0.883579707296759,80.4132943582709,3000
3,0,63,30,0.354467859535654,0.0531553987536163,0.883579707296759,73.2303999840788,3000
3,0,63,30,0.457541648239387,0.0531553987536163,0.883579707296759,76.7300431238838,3000
3,0,63,30,-1.08921575305182,0.0531553987536163,0.883579707296759,24.2133073324953,3000
3,0,63,30,0.287576967508338,0.0531553987536163,0.883579707296759,70.9592672902793,3000
3,0,63,30,-0.82492694248659,0.0531553987536163,0.883579707296759,33.186650938602,3000
3,0,63,30,-0.0844569765672989,0.0531553987536163,0.883579707296759,58.3276753353041,3000
3,0,63,30,0.985423725352723,0.0531553987536163,0.883579707296759,94.6531146731959,3000
3,0,63,30,0.112404643660917,0.0531553987536163,0.883579707296759,65.0116774214486,3000
3,0,63,30,-1.40876771637028,0.0531553987536163,0.883579707296759,13.363625271685,3000
3,0,63,30,-0.61903064364149,0.0531553987536163,0.883579707296759,40.177405608886,3000
3,0,63,30,-0.130189835689837,0.0531553987536163,0.883579707296759,56.7749169793278,3000
3,0,63,30,1.46857223024047,0.0531553987536163,0.883579707296759,111.057356448934,3000
3,0,63,30,-0.689443513623131,0.0531553987536163,0.883579707296759,37.7866919222714,3000
3,0,63,30,1.47213689279717,0.0531553987536163,0.883579707296759,111.178386703271,3000
3,0,63,30,0.595479587082139,0.0531553987536163,0.883579707296759,81.41342157985,3000
3,0,63,30,0.730420023945921,0.0531553987536163,0.883579707296759,85.9950264678783,3000
3,0,63,30,-0.348179470564617,0.0531553987536163,0.883579707296759,49.3735597591048,3000
3,0,63,30,0.444961101582025,0.0531553987536163,0.883579707296759,76.3028984117496,3000
3,0,63,30,-1.0373086471921,0.0531553987536163,0.883579707296759,25.9756986175507,3000
3,0,63,30,0.753075131203458,0.0531553987536163,0.883579707296759,86.7642306631687,3000
3,0,63,30,-0.0311255053292796,0.0531553987536163,0.883579707296759,60.1384278049771,3000
3,0,63,30,1.07683426758725,0.0531553987536163,0.883579707296759,97.756758005415,3000
3,0,63,30,-0.0684718020782174,0.0531553987536163,0.883579707296759,58.8704166756859,3000
3,0,63,30,0.0538563627672938,0.0531553987536163,0.883579707296759,63.0237996869288,3000
3,0,63,30,-0.712709155997234,0.0531553987536163,0.883579707296759,36.9967583537896,3000
3,0,63,30,0.375989629435215,0.0531553987536163,0.883579707296759,73.9611242092448,3000
3,0,63,30,-0.972573148113879,0.0531553987536163,0.883579707296759,28.1736496980348,3000
3,0,63,30,0.85386843608987,0.0531553987536163,0.883579707296759,90.1864450051474,3000
3,0,63,30,-0.132280016069744,0.0531553987536163,0.883579707296759,56.703949514956,3000
3,0,63,30,-0.946607209042418,0.0531553987536163,0.883579707296759,29.0552658846797,3000
3,0,63,30,0.430078053014729,0.0531553987536163,0.883579707296759,75.7975773260211,3000
3,0,63,30,-0.797571497519905,0.0531553987536163,0.883579707296759,34.1154447330083,3000
3,0,63,30,-0.123114865522512,0.0531553987536163,0.883579707296759,57.0151319857012,3000
3,0,63,30,-0.803388959376858,0.0531553987536163,0.883579707296759,33.917925647557,3000
3,0,63,30,-0.744399060770315,0.0531553987536163,0.883579707296759,35.9207975374179,3000
3,0,63,30,1.55871087982601,0.0531553987536163,0.883579707296759,114.117815471742,3000
3,0,63,30,0.304566808262498,0.0531553987536163,0.883579707296759,71.5361198576432,3000
3,0,63,30,1.13570740611573,0.0531553987536163,0.883579707296759,99.7556655643697,3000
3,0,63,30,-1.18356236545114,0.0531553987536163,0.883579707296759,21.0099762140851,3000
3,0,63,30,-0.194952381963946,0.0531553987536163,0.883579707296759,54.5760475709669,3000
3,0,63,30,0.889607859131893,0.0531553987536163,0.883579707296759,91.3998982820917,3000
3,0,63,30,-0.382064829682361,0.0531553987536163,0.883579707296759,48.2230571330967,3000
3,0,63,30,-0.779520375918306,0.0531553987536163,0.883579707296759,34.7283307506203,3000
3,0,63,30,0.283752625403327,0.0531553987536163,0.883579707296759,70.8294201896693,3000
3,0,63,30,-0.762516221972587,0.0531553987536163,0.883579707296759,35.3056692908323,3000
3,0,63,30,-0.125115416798028,0.0531553987536163,0.883579707296759,56.9472076798691,3000
3,0,63,30,-0.552945163328937,0.0531553987536163,0.883579707296759,42.4211923244524,3000
3,0,63,30,-1.3392606074462,0.0531553987536163,0.883579707296759,15.723585839478,3000
3,0,63,30,-1.0222518036728,0.0531553987536163,0.883579707296759,26.4869205275252,3000
3,0,63,30,0.805362436448653,0.0531553987536163,0.883579707296759,88.5395307797308,3000
3,0,63,30,-0.858410204305404,0.0531553987536163,0.883579707296759,32.0498006394506,3000
3,0,63,30,0.965748437446846,0.0531553987536163,0.883579707296759,93.9850836712367,3000
3,0,63,30,-0.219640412511309,0.0531553987536163,0.883579707296759,53.7378199495033,3000
3,0,63,30,-0.780947413465371,0.0531553987536163,0.883579707296759,34.6798788384064,3000
3,0,63,30,0.22825655436523,0.0531553987536163,0.883579707296759,68.9451735083637,3000
3,0,63,30,1.34277764658629,0.0531553987536163,0.883579707296759,106.786278833117,3000
3,0,63,30,-0.185945766436206,0.0531553987536163,0.883579707296759,54.8818473348149,3000
3,0,63,30,1.58764331623099,0.0531553987536163,0.883579707296759,115.100152531977,3000
3,0,63,30,-0.319595023112143,0.0531553987536163,0.883579707296759,50.3440816220364,3000
3,0,63,30,-0.0208659372731508,0.0531553987536163,0.883579707296759,60.4867688082189,3000
3,0,63,30,0.274658445796944,0.0531553987536163,0.883579707296759,70.520647380676,3000
3,0,63,30,0.441559565181332,0.0531553987536163,0.883579707296759,76.1874067462235,3000
3,0,63,30,-0.0734934641840463,0.0531553987536163,0.883579707296759,58.6999172154439,3000
3,0,63,30,-1.31152151861118,0.0531553987536163,0.883579707296759,16.6654054152089,3000
3,0,63,30,0.751025569503461,0.0531553987536163,0.883579707296759,86.6946423164783,3000
3,0,63,30,-1.34420917960752,0.0531553987536163,0.883579707296759,15.5555679870832,3000
3,0,63,30,-0.224872833806325,0.0531553987536163,0.883579707296759,53.5601646258758,3000
3,0,63,30,0.952838985347798,0.0531553987536163,0.883579707296759,93.5467717003152,3000
3,0,63,30,0.710788632037524,0.0531553987536163,0.883579707296759,85.3284858576896,3000
3,0,63,30,1.82537843979585,0.0531553987536163,0.883579707296759,123.171924266941,3000
3,0,63,30,-1.39002281538441,0.0531553987536163,0.883579707296759,14.0000670379818,3000
3,0,63,30,1.9854575832535,0.0531553987536163,0.883579707296759,128.607058487511,3000
3,0,63,30,-0.527107658243264,0.0531553987536163,0.883579707296759,43.298447818404,3000
3,0,63,30,-0.811053054805043,0.0531553987536163,0.883579707296759,33.6577081924176,3000
3,0,63,30,0.764872342150743,0.0531553987536163,0.883579707296759,87.1647789391147,3000
3,0,63,30,-0.213186044614103,0.0531553987536163,0.883579707296759,53.9569637746921,3000
3,0,63,30,-0.438391006808549,0.0531553987536163,0.883579707296759,46.3106260305815,3000
3,0,63,30,0.0644413086716891,0.0531553987536163,0.883579707296759,63.3831881773044,3000
3,0,63,30,-0.457456454774494,0.0531553987536163,0.883579707296759,45.6633007986245,3000
3,0,63,30,-0.689691140024704,0.0531553987536163,0.883579707296759,37.7782843140094,3000
3,0,63,30,0.950445208803029,0.0531553987536163,0.883579707296759,93.4654962978246,3000
3,0,63,30,1.68018252561714,0.0531553987536163,0.883579707296759,118.242117267766,3000
3,0,63,30,0.566638764183673,0.0531553987536163,0.883579707296759,80.4341950541514,3000
3,0,63,30,0.914746838796437,0.0531553987536163,0.883579707296759,92.2534368861454,3000
3,0,63,30,0.675043683547684,0.0531553987536163,0.883579707296759,84.1148449763525,3000
3,0,63,30,-0.952452337948311,0.0531553987536163,0.883579707296759,28.8568074256084,3000
3,0,63,30,0.532008282279314,0.0531553987536163,0.883579707296759,79.2583934274829,3000
3,0,63,30,-1.63406325752463,0.0531553987536163,0.883579707296759,5.71421211878589,3000
3,0,63,30,-0.508711161400074,0.0531553987536163,0.883579707296759,43.9230602905308,3000
3,0,63,30,1.01215026703091,0.0531553987536163,0.883579707296759,95.5605554436484,3000
3,0,63,30,-0.468082164335832,0.0531553987536163,0.883579707296759,45.3025282681921,3000
3,0,63,30,-0.393407582653137,0.0531553987536163,0.883579707296759,47.8379389753197,3000
3,0,63,30,-0.520767362787392,0.0531553987536163,0.883579707296759,43.5137185654633,3000
3,0,63,30,-0.246357601362815,0.0531553987536163,0.883579707296759,52.8306967336506,3000
3,0,63,30,-0.257469390735609,0.0531553987536163,0.883579707296759,52.4534204353938,3000
3,0,63,30,-0.285269897516768,0.0531553987536163,0.883579707296759,51.5095155487748,3000
3,0,63,30,-0.494474910566107,0.0531553987536163,0.883579707296759,44.4064207859022,3000
3,0,63,30,0.576862329184969,0.0531553987536163,0.883579707296759,80.7813136530803,3000
3,0,63,30,-0.000548023571758579,0.0531553987536163,0.883579707296759,61.1766187515892,3000
3,0,63,30,-0.774238337193285,0.0531553987536163,0.883579707296759,34.9076707246397,3000
3,0,63,30,0.399030311482573,0.0531553987536163,0.883579707296759,74.7434197460396,3000
3,0,63,30,-0.406959950209528,0.0531553987536163,0.883579707296759,47.3777982281588,3000
3,0,63,30,0.795173300766082,0.0531553987536163,0.883579707296759,88.1935811523765,3000
3,0,63,30,-1.46574958832445,0.0531553987536163,0.883579707296759,11.4289314975884,3000
3,0,63,30,-0.617897060994315,0.0531553987536163,0.883579707296759,40.215893907264,3000
3,0,63,30,0.213940544248581,0.0531553987536163,0.883579707296759,68.4591049624784,3000
3,0,63,30,0.822691996602376,0.0531553987536163,0.883579707296759,89.1279177699687,3000
3,0,63,30,2.13529634023511,0.0531553987536163,0.883579707296759,133.694502973081,3000
3,0,63,30,1.89484416379117,0.0531553987536163,0.883579707296759,125.530479700763,3000
3,0,63,30,0.937056020355957,0.0531553987536163,0.883579707296759,93.0108959373873,3000
3,0,63,30,-0.499079789912448,0.0531553987536163,0.883579707296759,44.2500722649375,3000
3,0,63,30,-0.0671385599616311,0.0531553987536163,0.883579707296759,58.9156839709478,3000
3,0,63,30,0.298107755778214,0.0531553987536163,0.883579707296759,71.3168169776333,3000
3,0,63,30,0.272531713809018,0.0531553987536163,0.883579707296759,70.4484388870778,3000
3,0,63,30,0.6934378332469,0.0531553987536163,0.883579707296759,84.7393777563829,3000
3,0,63,30,-0.249771215045097,0.0531553987536163,0.883579707296759,52.7147950106677,3000
3,0,63,30,-0.58128321627426,0.0531553987536163,0.883579707296759,41.459036243525,3000
3,0,63,30,1.32685664494042,0.0531553987536163,0.883579707296759,106.245716340077,3000
3,0,63,30,0.893734910825691,0.0531553987536163,0.883579707296759,91.5400232190855,3000
3,0,63,30,-0.328174402661672,0.0531553987536163,0.883579707296759,50.0527877134502,3000
3,0,63,30,1.1944872491316,0.0531553987536163,0.883579707296759,101.751405479981,3000
3,0,63,30,0.814055476681842,0.0531553987536163,0.883579707296759,88.8346837861229,3000
3,0,63,30,-0.188673007926802,0.0531553987536163,0.883579707296759,54.789249865631,3000
3,0,63,30,1.10143772837077,0.0531553987536163,0.883579707296759,98.5921142470879,3000
3,0,63,30,-0.587334664479298,0.0531553987536163,0.883579707296759,41.2535726677413,3000
3,0,63,30,-0.798987386767636,0.0531553987536163,0.883579707296759,34.0673713367078,3000
3,0,63,30,-0.294757573789489,0.0531553987536163,0.883579707296759,51.1873824284337,3000
3,0,63,30,0.491447532536348,0.0531553987536163,0.883579707296759,77.8812426370786,3000
3,0,63,30,0.939084150998149,0.0531553987536163,0.883579707296759,93.0797566397816,3000
3,0,63,30,0.0983832276674335,0.0531553987536163,0.883579707296759,64.5356111692126,3000
3,0,63,30,1.17782737707042,0.0531553987536163,0.883579707296759,101.185756271756,3000
3,0,63,30,-0.325478703262979,0.0531553987536163,0.883579707296759,50.1443142404777,3000
3,0,63,30,-2.24066758383904,0.0531553987536163,0.883579707296759,-14.8816997600735,3000
3,0,63,30,1.06837289784628,0.0531553987536163,0.883579707296759,97.4694708595779,3000
3,0,63,30,0.869143577325029,0.0531553987536163,0.883579707296759,90.7050787325525,3000
3,0,63,30,-0.962067909291648,0.0531553987536163,0.883579707296759,28.5303319102498,3000
3,0,63,30,-1.31518059879483,0.0531553987536163,0.883579707296759,16.5411694186111,3000
3,0,63,30,-0.224681064904095,0.0531553987536163,0.883579707296759,53.5666757159556,3000
3,0,63,30,-1.05747526227713,0.0531553987536163,0.883579707296759,25.2909856849712,3000
3,0,63,30,-0.598694381154207,0.0531553987536163,0.883579707296759,40.8678785448082,3000
3,0,63,30,0.192470619040323,0.0531553987536163,0.883579707296759,67.7301410094488,3000
3,0,63,30,0.010268604454985,0.0531553987536163,0.883579707296759,61.5438734973948,3000
3,0,63,30,-0.559710529704397,0.0531553987536163,0.883579707296759,42.1914892319213,3000
3,0,63,30,-0.310370212106315,0.0531553987536163,0.883579707296759,50.6572897320568,3000
3,0,63,30,-0.648721030232366,0.0531553987536163,0.883579707296759,39.1693340219418,3000
3,0,63,30,-0.458931833627311,0.0531553987536163,0.883579707296759,45.6132075640029,3000
3,0,63,30,-0.958788389960652,0.0531553987536163,0.883579707296759,28.6416807553143,3000
3,0,63,30,0.858577348333353,0.0531553987536163,0.883579707296759,90.3463257336633,3000
3,0,63,30,0.580701347758762,0.0531553987536163,0.883579707296759,80.9116590608151,3000
3,0,63,30,0.914564587830296,0.0531553987536163,0.883579707296759,92.2472489565913,3000
3,0,63,30,1.37411854043585,0.0531553987536163,0.883579707296759,107.850389753414,3000
3,0,63,30,-0.628651974491097,0.0531553987536163,0.883579707296759,39.8507345421961,3000
3,0,63,30,-0.278256153836861,0.0531553987536163,0.883579707296759,51.7476517448187,3000
3,0,63,30,-0.560434074437962,0.0531553987536163,0.883579707296759,42.1669228664563,3000
3,0,63,30,-0.0766099404752745,0.0531553987536163,0.883579707296759,58.5941041371616,3000
3,0,63,30,0.708657768666693,0.0531553987536163,0.883579707296759,85.2561370920978,3000
3,0,63,30,0.255961612217344,0.0531553987536163,0.883579707296759,69.885837637134,3000
3,0,63,30,1.16930347580612,0.0531553987536163,0.883579707296759,100.896346005974,3000
3,0,63,30,-0.792851857617978,0.0531553987536163,0.883579707296759,34.275689695504,3000
3,0,63,30,0.71362458833231,0.0531553987536163,0.883579707296759,85.4247744982514,3000
3,0,63,30,-0.660473096273762,0.0531553987536163,0.883579707296759,38.7703185416967,3000
3,0,63,30,0.501148483121101,0.0531553987536163,0.883579707296759,78.2106170162537,3000
3,0,63,30,0.223146915945153,0.0531553987536163,0.883579707296759,68.7716870064257,3000
3,0,63,30,-0.399906726919871,0.0531553987536163,0.883579707296759,47.6172748672694,3000
3,0,63,30,0.41146558156009,0.0531553987536163,0.883579707296759,75.1656319123499,3000
3,0,63,30,-1.37214805936243,0.0531553987536163,0.883579707296759,14.6069649513576,3000
3,0,63,30,0.348446309249992,0.0531553987536163,0.883579707296759,73.0259515262,3000
3,1,56,22,-2.42076677802821,-0.180176994685304,1.1316696719808,12.4422583250245,3001
3,1,56,22,-1.40546850958437,-0.180176994685304,1.1316696719808,32.1799631153879,3001
3,1,56,22,0.788587607417373,-0.180176994685304,1.1316696719808,74.8330762712359,3001
3,1,56,22,0.0806220690140391,-0.180176994685304,1.1316696719808,61.0700125164112,3001
3,1,56,22,-0.182251920205368,-0.180176994685304,1.1316696719808,55.9596628216063,3001
3,1,56,22,-1.58522738087225,-0.180176994685304,1.1316696719808,28.6853964001631,3001
3,1,56,22,-0.719856147794952,-0.180176994685304,1.1316696719808,45.5084743698833,3001
3,1,56,22,1.24301274830749,-0.180176994685304,1.1316696719808,83.6672381712221,3001
3,1,56,22,0.443492601898491,-0.180176994685304,1.1316696719808,68.1243252024486,3001
3,1,56,22,-0.476311201752848,-0.180176994685304,1.1316696719808,50.2430616311537,3001
3,1,56,22,-0.208097069131469,-0.180176994685304,1.1316696719808,55.4572253255312,3001
3,1,56,22,-0.155879009012906,-0.180176994685304,1.1316696719808,56.4723601754363,3001
3,1,56,22,-1.65767695251665,-0.180176994685304,1.1316696719808,27.2769548596322,3001
3,1,56,22,-0.182419158111301,-0.180176994685304,1.1316696719808,55.9564116662369,3001
3,1,56,22,1.86204790573886,-0.180176994685304,1.1316696719808,95.701468477715,3001
3,1,56,22,-0.602113654254391,-0.180176994685304,1.1316696719808,47.7974239830318,3001
3,1,56,22,0.194880029376658,-0.180176994685304,1.1316696719808,63.2912217528289,3001
3,1,56,22,0.0923142663661252,-0.180176994685304,1.1316696719808,61.2973123620416,3001
3,1,56,22,0.743016278084506,-0.180176994685304,1.1316696719808,73.9471558740159,3001
3,1,56,22,-0.685430828931619,-0.180176994685304,1.1316696719808,46.1777129593276,3001
3,1,56,22,-0.0732659700285875,-0.180176994685304,1.1316696719808,58.078382588738,3001
3,1,56,22,-0.292991870759722,-0.180176994685304,1.1316696719808,53.8068447577172,3001
3,1,56,22,0.523198370665152,-0.180176994685304,1.1316696719808,69.6738294052053,3001
3,1,56,22,0.336881380517441,-0.180176994685304,1.1316696719808,66.0517708798804,3001
3,1,56,22,2.19114324103366,-0.180176994685304,1.1316696719808,102.099181128097,3001
3,1,56,22,-2.09444017884295,-0.180176994685304,1.1316696719808,18.7861459097379,3001
3,1,56,22,1.27306156163043,-0.180176994685304,1.1316696719808,84.2513961719818,3001
3,1,56,22,0.989207149211233,-0.180176994685304,1.1316696719808,78.7331807175622,3001
3,1,56,22,-0.839640770465903,-0.180176994685304,1.1316696719808,43.1798251500555,3001
3,1,56,22,-0.549024631239997,-0.180176994685304,1.1316696719808,48.8294906145183,3001
3,1,56,22,-2.2160900129724,-0.180176994685304,1.1316696719808,16.421236416172,3001
4,0,101,31,-0.527750203348328,0.399578379485897,0.802370543381197,65.1721816622031,4000
4,0,101,31,0.753434123252953,0.399578379485897,0.802370543381197,114.671399264675,4000
4,0,101,31,1.05538947895309,0.399578379485897,0.802370543381197,126.337600253633,4000
4,0,101,31,0.337280764404283,0.399578379485897,0.802370543381197,98.5930994931695,4000
4,0,101,31,-1.53878274935769,0.399578379485897,0.802370543381197,26.1104175124192,4000
4,0,101,31,1.11149031800027,0.399578379485897,0.802370543381197,128.50508512058,4000
4,0,101,31,0.74580086960041,0.399578379485897,0.802370543381197,114.376484570734,4000
4,0,101,31,1.05517637114456,0.399578379485897,0.802370543381197,126.329366723478,4000
4,0,101,31,-0.412651019300097,0.399578379485897,0.802370543381197,69.6190980338576,4000
4,0,101,31,1.34839170838278,0.399578379485897,0.802370543381197,137.657892588948,4000
4,0,101,31,0.264567581325111,0.399578379485897,0.802370543381197,95.7837881418885,4000
4,0,101,31,-0.616170454622258,0.399578379485897,0.802370543381197,61.7560196257191,4000
4,0,101,31,0.428972090824957,0.399578379485897,0.802370543381197,102.135641205958,4000
4,0,101,31,1.42451745711413,0.399578379485897,0.802370543381197,140.599050175226,4000
4,0,101,31,-0.4617090702866,0.399578379485897,0.802370543381197,67.7237149180057,4000
4,0,101,31,0.345621564523309,0.399578379485897,0.802370543381197,98.9153506099668,4000
4,0,101,31,0.129254213726119,0.399578379485897,0.802370543381197,90.5558863573936,4000
4,0,101,31,1.13855581844819,0.399578379485897,0.802370543381197,129.550774697305,4000
4,0,101,31,-0.238728240238975,0.399578379485897,0.802370543381197,76.338694354249,4000
4,0,101,31,0.594247063973958,0.399578379485897,0.802370543381197,108.521125082309,4000
4,0,101,31,2.17200520596093,0.399578379485897,0.802370543381197,169.478625086592,4000
4,0,101,31,-0.548344876782215,0.399578379485897,0.802370543381197,64.3764958263795,4000
4,0,101,31,0.398223404275279,0.399578379485897,0.802370543381197,100.947649833514,4000
4,0,101,31,0.818898464070853,0.399578379485897,0.802370543381197,117.200647854489,4000
4,0,101,31,-0.347246091997076,0.399578379485897,0.802370543381197,72.146051151864,4000
4,0,101,31,1.08462116165644,0.399578379485897,0.802370543381197,127.466981399637,4000
4,0,101,31,-0.126207120257128,0.399578379485897,0.802370543381197,80.6860058903108,4000
4,0,101,31,0.799336792157847,0.399578379485897,0.802370543381197,116.444872565496,4000
4,1,114,35,-0.176932337079425,0.229024950892721,0.847961382360364,97.2439243406644,4001
4,1,114,35,0.833171323568761,0.229024950892721,0.847961382360364,138.936422204514,4001
4,1,114,35,1.48473086557555,0.229024950892721,0.847961382360364,165.829845000207,4001
4,1,114,35,0.40135295381402,0.229024950892721,0.847961382360364,121.112918380147,4001
4,1,114,35,-0.690324476330181,0.229024950892721,0.847961382360364,76.0534252830785,4001
4,1,114,35,-0.587622021167452,0.229024950892721,0.847961382360364,80.2925168330849,4001
4,1,114,35,-0.714903033595916,0.229024950892721,0.847961382360364,75.038933913311,4001
4,1,114,35,-0.532375124568912,0.229024950892721,0.847961382360364,82.5728581566089,4001
4,1,114,35,-1.11622327374445,0.229024950892721,0.847961382360364,58.4742545571592,4001
4,1,114,35,0.391660424311103,0.229024950892721,0.847961382360364,120.712854721991,4001
4,1,114,35,0.298003258473479,0.229024950892721,0.847961382360364,116.847111691108,4001
4,1,114,35,-0.546705771133818,0.229024950892721,0.847961382360364,81.9813540619583,4001
4,1,114,35,0.0875203493772288,0.229024950892721,0.847961382360364,108.159331832711,4001
4,1,114,35,1.43901307666558,0.229024950892721,0.847961382360364,163.94282202353,4001
4,1,114,35,1.32611322067488,0.229024950892721,0.847961382360364,159.282828016875,4001
4,1,114,35,0.649362994352209,0.229024950892721,0.847961382360364,131.349648023039,4001
4,1,114,35,0.448688631926235,0.229024950892721,0.847961382360364,123.06672048528,4001
4,1,114,35,-0.749690051545689,0.229024950892721,0.847961382360364,73.6030835861972,4001
4,1,114,35,-0.535473667790438,0.229024950892721,0.847961382360364,82.4449643456295,4001
4,1,114,35,1.65815887941562,0.229024950892721,0.847961382360364,172.988166842065,4001
4,1,114,35,0.355802027796558,0.229024950892721,0.847961382360364,119.232782746878,4001
4,1,114,35,0.472147971382404,0.229024950892721,0.847961382360364,124.035015619995,4001
4,1,114,35,0.74732258335777,0.229024950892721,0.847961382360364,135.392975568983,4001
4,1,114,35,1.17454755591861,0.229024950892721,0.847961382360364,153.026884790187,4001
4,1,114,35,-1.19631072645048,0.229024950892721,0.847961382360364,55.1686077399558,4001
4,1,114,35,1.03361309000748,0.229024950892721,0.847961382360364,147.209749234841,4001
5,0,81,31,-1.02579004980171,-0.176368413441138,0.982030549720698,54.1860981975898,5000
5,0,81,31,-0.344604848643775,-0.176368413441138,0.982030549720698,75.689239053953,5000
5,0,81,31,0.661017181988712,-0.176368413441138,0.982030549720698,107.43395713678,5000
5,0,81,31,-0.869824674522454,-0.176368413441138,0.982030549720698,59.1094955756368,5000
5,0,81,31,-1.48434871338368,-0.176368413441138,0.982030549720698,39.7106640320396,5000
5,0,81,31,0.122636708655195,-0.176368413441138,0.982030549720698,90.4387682619676,5000
5,0,81,31,1.35906028990485,-0.176368413441138,0.982030549720698,129.469255683811,5000
5,0,81,31,-1.02007958010154,-0.176368413441138,0.982030549720698,54.3663619997246,5000
5,0,81,31,0.120927745110854,-0.176368413441138,0.982030549720698,90.3848209892584,5000
5,0,81,31,-2.25300477054425,-0.176368413441138,0.982030549720698,15.4463091412931,5000
5,0,81,31,-1.04961300593041,-0.176368413441138,0.982030549720698,53.4340730796342,5000
5,0,81,31,1.42651311388212,-0.176368413441138,0.982030549720698,131.598555575642,5000
5,0,81,31,-0.593620814249425,-0.176368413441138,0.982030549720698,67.8284907951838,5000
5,0,81,31,-0.13678046694321,-0.176368413441138,0.982030549720698,82.2496824480509,5000
5,0,81,31,-0.558662053671441,-0.176368413441138,0.982030549720698,68.9320425922493,5000
5,0,81,31,0.726393501156463,-0.176368413441138,0.982030549720698,109.497707490348,5000
5,0,81,31,0.69543603890431,-0.176368413441138,0.982030549720698,108.520465662087,5000
5,0,81,31,-0.129049736402318,-0.176368413441138,0.982030549720698,82.4937203212473,5000
5,0,81,31,-2.57567585604741,-0.176368413441138,0.982030549720698,5.26047158925088,5000
5,0,81,31,-0.127072933584372,-0.176368413441138,0.982030549720698,82.5561225422105,5000
5,0,81,31,0.873536898514798,-0.176368413441138,0.982030549720698,114.142619320642,5000
5,0,81,31,-0.0692690312364455,-0.176368413441138,0.982030549720698,84.3808325507692,5000
5,0,81,31,-1.05367480542213,-0.176368413441138,0.982030549720698,53.3058532556387,5000
5,0,81,31,1.36837747598539,-0.176368413441138,0.982030549720698,129.763373589388,5000
5,0,81,31,0.262055106209171,-0.176368413441138,0.982030549720698,94.8398231226361,5000
5,0,81,31,0.426972893681245,-0.176368413441138,0.982030549720698,100.045823499191,5000
5,0,81,31,-0.857495840880633,-0.176368413441138,0.982030549720698,59.4986829008225,5000
5,0,81,31,-0.0114233054187013,-0.176368413441138,0.982030549720698,86.2068628110906,5000
5,0,81,31,-0.784308736651181,-0.176368413441138,0.982030549720698,61.8089982283429,5000
5,0,81,31,1.07272633028008,-0.176368413441138,0.982030549720698,120.43048112543,5000
5,0,81,31,0.337450113707637,-0.176368413441138,0.982030549720698,97.2198358759229,5000
5,0,81,31,0.229257690201439,-0.176368413441138,0.982030549720698,93.804499021437,5000
